uriProposicao,siglaTipo,numero,ano,codTema,tema,relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/532898,RCP,8,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/532898,RCP,8,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/523567,REP,8,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491222,RIC,8,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500758,SIT,8,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498528,PLV,8,2011,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498528,PLV,8,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491207,INC,9,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493055,PDC,9,2011,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/497376,PEC,9,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498756,PFC,9,2011,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498756,PFC,9,2011,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490894,PL,9,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490894,PL,9,2011,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492130,PLP,9,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491255,PRC,9,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491256,RIC,9,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/502580,SIT,9,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498574,PLV,9,2011,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498574,PLV,9,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491227,INC,10,2011,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491227,INC,10,2011,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/497549,PEC,10,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/499275,PFC,10,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/499275,PFC,10,2011,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490895,PL,10,2011,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490895,PL,10,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492142,PLP,10,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491411,RIC,10,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491411,RIC,10,2011,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/511828,SIT,10,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/501038,PLV,10,2011,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/501038,PLV,10,2011,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493318,PDC,10,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491266,PRC,10,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491257,INC,11,2011,62,"Ciência, Tecnologia e Inovação",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491257,INC,11,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498388,PEC,11,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/499662,PFC,11,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490896,PL,11,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492272,PLP,11,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491413,RIC,11,2011,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/512645,SIT,11,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/504233,PLV,11,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/504233,PLV,11,2011,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493383,PDC,11,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493383,PDC,11,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491514,PRC,11,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491397,INC,12,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/494100,PDC,12,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498474,PEC,12,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498474,PEC,12,2011,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500262,PFC,12,2011,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490897,PL,12,2011,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490897,PL,12,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492368,PLP,12,2011,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492368,PLP,12,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491419,RIC,12,2011,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/513857,SIT,12,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/501565,PLV,12,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/501565,PLV,12,2011,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491648,PRC,12,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491648,PRC,12,2011,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491485,INC,13,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491485,INC,13,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498603,PEC,13,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500909,PFC,13,2011,39,Esporte e Lazer,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490898,PL,13,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492724,PLP,13,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491420,RIC,13,2011,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/515704,SIT,13,2011,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/502909,PLV,13,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/502909,PLV,13,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/502909,PLV,13,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/494258,PDC,13,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491744,PRC,13,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490855,CON,14,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491486,INC,14,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/494371,PDC,14,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498715,PEC,14,2011,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500911,PFC,14,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500911,PFC,14,2011,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490899,PL,14,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492928,PLP,14,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491762,PRC,14,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491424,RIC,14,2011,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/515705,SIT,14,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/504226,PLV,14,2011,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493804,AV,14,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490874,MSC,14,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490874,MSC,14,2011,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490857,CON,15,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491487,INC,15,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/498983,PEC,15,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500912,PFC,15,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/500912,PFC,15,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490900,PL,15,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490900,PL,15,2011,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492957,PLP,15,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491426,RIC,15,2011,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/519391,SIT,15,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/504229,PLV,15,2011,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/495183,PDC,15,2011,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491867,PRC,15,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/496729,CON,16,2011,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491488,INC,16,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/499028,PEC,16,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/501043,PFC,16,2011,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/501043,PFC,16,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490901,PL,16,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490901,PL,16,2011,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493061,PLP,16,2011,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492044,PRC,16,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491608,RIC,16,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/519711,SIT,16,2011,62,"Ciência, Tecnologia e Inovação",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/508112,PLV,16,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/508112,PLV,16,2011,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/495188,PDC,16,2011,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/508802,CON,17,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491524,INC,17,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/499894,PEC,17,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/502972,PFC,17,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/490902,PL,17,2011,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/493326,PLP,17,2011,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/491639,RIC,17,2011,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/523642,SIT,17,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/509540,PLV,17,2011,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/509540,PLV,17,2011,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/495189,PDC,17,2011,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/492133,PRC,17,2011,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/509992,CON,18,2011,34,Administração Pública,0
